0,0,0,0,0,0,193750,25,87,18,0,0,1,0,0,0
0,0,0,0,0,0,569772,42,191,10,0,0,1,0,0,0
0,0,0,0,0,0,451996,34,119,15,0,0,1,0,0,0
0,0,0,0,0,0,368676,42,145,0,1,1,1,1,1,1
0,0,0,0,0,0,368676,42,145,0,1,1,1,1,1,1
0,0,0,0,0,0,368676,42,177,0,1,1,1,1,1,1
0,0,0,0,0,0,368676,42,168,0,1,1,1,1,1,1
0,0,0,0,0,0,368676,42,183,0,1,1,1,1,1,1
1,0,1,0,4,2,304200,30,260,33,1,1,1,1,0,1
1,0,1,0,4,2,304200,30,261,24,1,1,1,1,0,1
1,0,1,0,4,2,304200,30,272,19,1,1,1,1,0,1
1,0,1,0,4,2,304200,30,261,32,1,1,1,1,0,1
1,0,1,0,4,2,304200,30,262,33,1,1,1,1,0,1
1,0,1,0,4,2,304200,30,260,33,1,1,1,1,0,1
1,0,1,0,4,2,304200,30,261,24,1,1,1,1,0,1
1,0,1,0,4,2,304200,30,272,19,1,1,1,1,0,1
1,0,1,0,4,2,304200,30,261,32,1,1,1,1,0,1
1,0,1,0,4,2,304200,30,262,33,1,1,1,1,0,1
0,0,0,0,0,0,337977,47,81,1,0,0,1,0,0,1
0,0,0,0,0,0,505620,53,144,1,0,0,1,0,0,1
0,0,0,0,0,0,488189,47,146,9,0,0,1,0,0,1
0,0,0,0,0,0,580476,61,87,3,0,0,1,0,0,1
0,0,0,0,0,0,200000,50,51,6,0,0,1,0,0,1
0,0,0,0,6,1,241472,28,129,0,0,0,1,0,0,1
0,0,0,0,12,1,241472,28,101,0,0,0,1,0,0,1
0,0,0,0,12,1,241472,28,109,0,0,0,1,0,0,1
0,0,0,0,10,1,241472,28,93,0,0,0,1,0,0,1
0,0,0,0,7,1,263424,28,109,0,0,0,1,0,0,1
1,0,6,0,4,1,295974,27,131,0,0,0,1,0,0,1
1,0,6,0,6,1,295974,27,142,0,0,0,1,0,0,1
1,0,6,0,6,1,295974,27,146,0,0,0,1,0,0,1
1,0,6,0,6,1,295974,27,156,0,0,0,1,0,0,1
1,0,6,0,6,1,295974,27,156,0,0,0,1,0,0,1
0,0,0,0,3,1,110592,16,110,3,1,1,1,0,0,1
0,0,0,0,3,1,110592,16,110,3,1,1,1,0,0,1
0,0,0,0,3,1,110592,16,120,3,1,1,1,0,0,1
0,0,0,0,0,0,110592,16,144,6,1,1,1,0,0,1
0,0,0,0,0,0,110592,16,131,4,1,1,1,0,0,1
0,0,0,0,0,0,230400,30,185,0,1,1,1,0,0,1
0,0,0,0,0,0,230400,30,214,0,1,1,1,0,0,1
0,0,0,0,0,0,230400,30,208,0,1,1,1,0,0,1
0,0,0,0,0,0,230400,30,207,0,1,1,1,0,0,1
0,0,0,0,0,0,230400,30,222,0,1,1,1,0,0,1
0,0,0,0,0,0,375530,47,170,8,1,2,1,0,0,0
0,0,0,0,0,0,375530,47,170,10,1,2,1,0,0,0
0,0,0,0,0,0,375530,47,170,7,1,2,1,0,0,0
0,0,0,0,0,0,375530,47,170,9,1,2,1,0,0,0
0,0,0,0,0,0,375530,47,170,3,1,2,1,0,0,0
0,0,0,0,7,1,287496,33,129,0,0,0,1,0,0,1
0,0,0,0,8,1,287496,33,113,0,0,0,1,0,0,1
0,0,0,0,15,1,287496,33,123,0,0,0,1,0,0,1
0,0,0,0,8,1,287496,33,83,0,0,0,1,0,0,1
0,0,0,0,12,1,287496,33,100,0,0,0,1,0,0,1
1,0,5,0,0,0,425250,45,137,0,0,0,1,0,0,1
1,0,3,0,0,0,267300,45,96,4,0,0,1,0,0,1
1,0,6,0,0,0,315900,45,92,4,0,0,1,0,0,1
1,0,4,0,0,0,141750,45,47,6,0,0,1,0,0,1
1,0,5,0,0,0,552825,45,162,14,0,0,1,0,0,1
0,0,0,0,0,0,483730,61,44,8,1,1,1,0,0,0
0,0,0,0,0,0,483730,61,45,9,1,1,1,0,0,0
0,0,0,0,0,0,483730,61,45,6,1,1,1,0,0,0
0,0,0,0,0,0,483730,61,45,9,1,1,1,0,0,0
0,0,0,0,0,0,483730,61,45,6,1,1,1,0,0,0
0,0,0,0,0,0,383328,44,81,15,1,2,1,0,0,1
0,0,0,0,0,0,383328,44,80,33,1,2,1,0,0,1
0,0,0,0,0,0,383328,44,68,42,1,2,1,0,0,1
0,0,0,0,0,0,383328,44,66,43,1,2,1,0,0,1
0,0,0,0,0,0,383328,44,70,42,1,2,1,0,0,1
0,0,0,0,18,1,232500,25,0,36,1,2,1,1,0,1
0,0,0,0,18,1,232500,25,0,46,1,2,1,1,0,1
0,0,0,0,18,1,232500,25,0,47,1,2,1,1,0,1
0,0,0,0,18,1,232500,25,0,43,1,2,1,1,0,1
0,0,0,0,18,1,232500,25,0,43,1,2,1,1,0,1
0,0,0,0,0,0,500346,57,46,4,0,0,1,0,0,0
1,0,1,0,0,0,500346,57,71,4,0,0,1,0,0,0
1,0,1,0,0,0,500346,57,66,4,0,0,1,0,0,0
1,0,1,0,0,0,500346,57,65,4,0,0,1,0,0,0
1,0,1,0,0,0,500346,57,75,4,0,0,1,0,0,0
0,0,0,0,7,4,384000,40,112,0,0,0,1,0,0,1
0,0,0,0,7,4,384000,40,120,0,0,0,1,0,0,1
0,0,0,0,7,4,384000,40,120,0,0,0,1,0,0,1
0,0,0,0,7,4,384000,40,111,0,0,0,1,0,0,1
0,0,0,0,7,4,384000,40,107,0,0,0,1,0,0,1
0,0,0,0,8,1,290625,25,132,0,1,1,1,0,0,1
0,0,0,0,7,1,290625,25,158,0,1,1,1,0,0,1
0,0,0,0,8,1,290625,25,164,0,1,1,1,0,0,1
0,0,0,0,7,1,290625,25,179,0,1,1,1,0,0,1
0,0,0,0,7,1,290625,25,171,0,1,1,1,0,0,1
0,0,0,0,0,0,435708,42,6,0,0,0,1,0,0,0
0,0,0,0,0,0,435708,42,10,0,0,0,1,0,0,0
0,0,0,0,0,0,435708,42,12,0,0,0,1,0,0,0
0,0,0,0,0,0,435708,42,14,0,0,0,1,0,0,0
0,0,0,0,0,0,435708,42,18,0,0,0,1,0,0,0
0,0,0,0,0,0,271250,25,130,1,0,0,1,1,0,1
0,0,0,0,0,0,271250,25,124,1,0,0,1,1,0,1
0,0,0,0,0,0,271250,25,166,1,0,0,1,1,0,1
0,0,0,0,0,0,271250,25,152,1,0,0,1,1,0,1
0,0,0,0,0,0,271250,25,166,1,0,0,1,1,0,1
0,0,0,0,0,0,364500,30,294,2,1,1,1,1,0,1
0,0,0,0,0,0,364500,30,311,1,1,1,1,1,0,1
0,0,0,0,0,0,364500,30,288,3,1,1,1,1,0,1
0,0,0,0,0,0,364500,30,204,0,1,1,1,1,0,1
0,0,0,0,0,0,364500,30,153,9,1,1,1,1,0,1
1,0,2,0,0,0,415800,30,202,0,1,3,1,0,1,1
1,0,2,0,0,0,415800,30,180,0,1,3,1,0,1,1
1,0,2,0,0,0,415800,30,198,0,1,3,1,0,1,1
1,0,2,0,0,0,415800,30,183,0,1,3,1,0,1,1
1,0,2,0,0,0,415800,30,199,0,1,3,1,0,1,1
0,0,0,0,1,1,280000,25,118,0,0,0,0,1,0,1
0,0,0,0,1,1,280000,25,120,0,0,0,0,1,0,1
0,0,0,0,1,1,280000,25,148,0,0,0,0,1,0,1
0,0,0,0,1,1,280000,25,148,0,0,0,0,1,0,1
0,0,0,0,2,2,280000,25,118,0,0,0,0,1,0,1
0,0,0,0,2,1,216000,40,45,40,0,0,1,0,1,0
0,0,0,0,2,1,256000,40,77,31,0,0,1,0,1,0
0,0,0,0,2,1,246400,40,77,29,0,0,1,0,1,0
0,0,0,0,4,1,264000,40,95,12,0,0,1,0,1,0
0,0,0,0,2,1,193600,40,54,27,0,0,1,0,1,0
0,0,0,0,0,0,435357,61,45,27,1,2,1,0,0,1
0,0,0,0,0,0,435357,61,44,33,1,2,1,0,0,1
0,0,0,0,0,0,435357,61,50,27,1,2,1,0,0,1
0,0,0,0,0,0,435357,61,48,19,1,2,1,0,0,1
0,0,0,0,0,0,435357,61,49,18,1,2,1,0,0,1
0,0,0,0,0,0,358400,32,76,3,1,3,1,1,0,1
0,0,0,0,0,0,358400,32,79,1,1,3,1,1,0,1
0,0,0,0,0,0,358400,32,78,1,1,3,1,1,0,1
0,0,0,0,0,0,358400,32,84,2,1,3,1,1,0,1
0,0,0,0,0,0,358400,32,95,1,1,3,1,1,0,1
1,0,1,0,0,0,368676,42,120,0,1,1,1,1,1,1
1,0,1,0,0,0,368676,42,131,0,1,1,1,1,1,1
1,0,1,0,0,0,368676,42,123,0,1,1,1,1,1,1
1,0,1,0,0,0,368676,42,120,0,1,1,1,1,1,1
1,0,1,0,0,0,368676,42,104,0,1,1,1,1,1,1
0,0,0,0,0,0,307800,30,179,0,0,0,1,1,1,0
0,0,0,0,0,0,307800,30,202,0,0,0,1,1,1,0
0,0,0,0,0,0,307800,30,199,0,0,0,1,1,1,0
0,0,0,0,0,0,307800,30,203,0,0,0,1,1,1,0
0,0,0,0,0,0,307800,30,197,0,0,0,1,1,1,0
1,0,1,0,0,0,241472,28,114,0,1,2,1,0,1,1
1,0,1,0,0,0,241472,28,98,0,1,2,1,0,1,1
1,0,1,0,0,0,241472,28,119,0,1,2,1,0,1,1
1,0,1,0,0,0,241472,28,90,0,1,2,1,0,1,1
1,0,1,0,0,0,241472,28,163,0,1,2,1,0,1,1
0,0,0,0,0,0,329280,28,124,25,0,0,1,0,1,1
0,0,0,0,0,0,329280,28,122,26,0,0,1,0,1,1
0,0,0,0,0,0,329280,28,125,22,0,0,1,0,1,1
0,0,0,0,0,0,329280,28,125,25,0,0,1,0,1,1
0,0,0,0,0,0,329280,28,123,22,0,0,1,0,1,1
0,0,0,0,0,0,241472,28,162,67,0,0,1,0,0,1
0,0,0,0,0,0,241472,28,162,75,0,0,1,0,0,1
0,0,0,0,0,0,241472,28,162,63,0,0,1,0,0,1
0,0,0,0,0,0,241472,28,172,104,0,0,1,0,0,1
0,0,0,0,0,0,219520,28,202,44,0,0,1,0,0,1
0,0,0,0,0,0,230400,30,214,9,1,1,1,0,0,0
0,0,0,0,0,0,230400,30,201,3,1,1,1,0,0,0
0,0,0,0,0,0,230400,30,220,8,1,1,1,0,0,0
0,0,0,0,0,0,230400,30,205,10,1,1,1,0,0,0
0,0,0,0,0,0,230400,30,215,12,1,1,1,0,0,0
1,0,1,0,0,0,440000,50,98,0,1,1,1,0,1,1
1,0,1,0,0,0,360000,50,72,0,1,1,1,0,1,1
1,0,1,0,0,0,560000,50,148,0,1,1,1,0,1,1
1,0,1,0,0,0,560000,50,139,0,1,1,1,0,1,1
1,0,1,0,0,0,560000,50,128,0,1,1,1,0,1,1
1,0,2,0,0,0,560000,50,163,0,1,1,1,0,0,1
1,0,2,0,0,0,560000,50,182,0,1,1,1,0,0,1
1,0,2,0,0,0,560000,50,183,0,1,1,1,0,0,1
1,0,2,0,0,0,560000,50,167,0,1,1,1,0,0,1
1,0,2,0,0,0,560000,50,158,0,1,1,1,0,0,1
0,0,0,0,21,2,241472,28,127,0,1,1,1,1,0,1
0,0,0,0,18,2,241472,28,105,0,1,1,1,1,0,1
0,0,0,0,13,1,241472,28,112,0,1,1,1,1,0,1
0,0,0,0,7,2,241472,28,85,0,1,1,1,1,0,1
0,0,0,0,5,2,241472,28,92,0,1,1,1,1,0,1
0,0,0,0,0,0,295191,29,109,13,0,0,1,0,1,1
0,0,0,0,0,0,295191,29,109,13,0,0,1,0,1,1
0,0,0,0,0,0,295191,29,109,14,0,0,1,0,1,1
0,0,0,0,0,0,295191,29,109,13,0,0,1,0,1,1
0,0,0,0,0,0,295191,29,109,12,0,0,1,0,1,1
0,0,0,0,0,0,400000,50,167,0,1,1,1,1,0,1
0,0,0,0,0,0,400000,50,166,0,1,1,1,1,0,1
0,0,0,0,0,0,400000,50,167,0,1,1,1,1,0,1
0,0,0,0,0,0,400000,50,167,0,1,1,1,1,0,1
0,0,0,0,0,0,400000,50,169,0,1,1,1,1,0,1
0,0,0,0,0,0,272916,38,189,0,1,3,1,1,0,1
0,0,0,0,0,0,272916,38,189,0,1,2,1,1,0,1
0,0,0,0,0,0,272916,38,189,0,1,3,1,1,0,1
0,0,0,0,0,0,272916,38,189,0,1,3,1,1,0,1
0,0,0,0,0,0,272916,38,188,0,1,2,1,1,0,1
0,0,0,0,0,0,560000,50,135,0,1,1,1,0,0,1
0,0,0,0,0,0,560000,50,151,0,1,1,1,0,0,1
0,0,0,0,0,0,560000,50,148,0,1,1,1,0,0,1
0,0,0,0,0,0,560000,50,138,0,1,1,1,0,0,1
0,0,0,0,0,0,560000,50,128,0,1,1,1,0,0,1
1,0,2,0,0,0,560000,50,141,0,1,1,1,0,0,1
1,0,2,0,0,0,560000,50,152,0,1,1,1,0,0,1
1,0,2,0,0,0,560000,50,150,0,1,1,1,0,0,1
1,0,2,0,0,0,560000,50,148,0,1,1,1,0,0,1
1,0,2,0,0,0,560000,50,135,0,1,1,1,0,0,1
0,0,0,0,0,0,193750,25,90,2,1,1,1,1,0,0
0,0,0,0,0,0,241472,28,115,2,1,1,1,1,0,0
0,0,0,0,0,0,241472,28,99,4,1,1,1,1,0,0
0,0,0,0,0,0,241472,28,115,1,1,1,1,1,0,0
0,0,0,0,0,0,241472,28,117,3,1,1,1,1,0,0
0,0,0,0,0,0,219520,28,89,4,1,1,1,1,0,0
0,0,0,0,0,0,241472,28,113,4,1,1,1,1,0,0
0,0,0,0,0,0,241472,28,96,5,1,1,1,1,0,0
0,0,0,0,0,0,241472,28,113,3,1,1,1,1,0,0
0,0,0,0,0,0,241472,28,94,2,1,1,1,1,0,0
0,0,0,0,0,0,333564,38,352,0,1,3,1,1,0,1
0,0,0,0,0,0,333564,38,335,0,1,3,1,1,0,1
0,0,0,0,0,0,333564,38,342,0,1,3,1,1,0,1
0,0,0,0,0,0,333564,38,362,0,1,3,1,1,0,1
0,0,0,0,0,0,333564,38,367,0,1,3,1,1,0,1
0,0,0,0,4,1,313632,33,291,0,0,0,1,1,0,1
0,0,0,0,8,1,313632,33,289,0,0,0,1,1,0,1
0,0,0,0,4,2,313632,33,291,0,0,0,1,1,0,1
0,0,0,0,4,2,313632,33,290,0,0,0,1,1,0,1
0,0,0,0,7,1,313632,33,296,0,0,0,1,1,0,1
0,0,0,0,0,0,87500,50,35,1,1,1,1,0,0,1
0,0,0,0,0,0,122500,50,49,1,1,1,1,0,0,1
0,0,0,0,0,0,160000,50,64,1,1,1,1,0,0,1
0,0,0,0,0,0,357500,50,143,1,1,1,1,0,0,1
0,0,0,0,0,0,105000,50,42,1,1,1,1,0,0,1
1,0,2,0,1,1,368676,42,302,0,0,0,1,1,0,1
1,0,2,0,1,1,368676,42,303,0,0,0,1,1,0,1
1,0,2,0,1,1,368676,42,315,0,0,0,1,1,0,1
1,0,2,0,2,1,368676,42,286,0,0,0,1,1,0,1
1,0,2,0,3,1,368676,42,277,0,0,0,1,1,0,1
0,0,0,0,0,0,347200,20,1659,0,1,4,1,0,0,0
0,0,0,0,0,0,347200,20,1675,0,1,4,1,0,0,0
0,0,0,0,0,0,347200,20,1675,0,1,4,1,0,0,0
0,0,0,0,0,0,347200,20,1675,0,1,4,1,0,0,0
0,0,0,0,0,0,347200,20,1675,0,1,4,1,0,0,0
0,0,0,0,0,0,43200,60,12,0,0,0,1,0,0,1
0,0,0,0,0,0,144000,60,40,0,0,0,1,0,0,1
0,0,0,0,0,0,75600,60,21,0,0,0,1,0,0,1
0,0,0,0,0,0,86400,60,24,0,0,0,1,0,0,1
0,0,0,0,0,0,28800,60,8,0,0,0,1,0,0,1
0,0,0,0,0,0,201096,21,622,0,1,2,1,1,0,0
0,0,0,0,0,0,122880,16,656,0,1,2,1,1,0,0
0,0,0,0,0,0,283920,26,588,0,1,3,1,1,0,0
0,0,0,0,0,0,171600,20,570,0,1,3,1,1,0,0
0,0,0,0,0,0,171600,20,597,0,1,3,1,1,0,0
0,0,0,0,0,0,330000,25,223,0,1,1,1,1,0,1
0,0,0,0,0,0,330000,25,268,0,1,2,1,1,0,1
0,0,0,0,0,0,330000,25,204,0,1,1,1,1,0,1
0,0,0,0,0,0,330000,25,268,0,1,2,1,1,0,1
0,0,0,0,0,0,315000,25,249,0,1,2,1,1,0,1
0,0,0,0,2,1,368676,42,308,5,1,2,1,0,0,1
0,0,0,0,2,1,368676,42,299,9,1,2,1,0,0,1
0,0,0,0,2,1,368676,42,299,8,1,2,1,0,0,1
0,0,0,0,1,1,335160,42,254,5,1,2,1,0,0,1
0,0,0,0,16,1,368676,42,284,6,1,1,1,0,0,1
0,0,0,0,0,0,315000,30,218,4,1,1,1,0,0,1
0,0,0,0,0,0,315000,30,219,4,1,1,1,0,0,1
0,0,0,0,0,0,315000,30,220,4,1,1,1,0,0,1
0,0,0,0,0,0,315000,30,221,4,1,1,1,0,0,1
0,0,0,0,0,0,315000,30,221,4,1,1,1,0,0,1
0,0,0,0,0,0,784000,40,359,4,1,1,1,0,0,1
0,0,0,0,0,0,784000,40,360,4,1,1,1,0,0,1
0,0,0,0,0,0,784000,40,360,4,1,1,1,0,0,1
0,0,0,0,0,0,784000,40,362,4,1,1,1,0,0,1
0,0,0,0,0,0,784000,40,361,4,1,1,1,0,0,1
1,0,2,0,0,0,520000,50,377,0,0,0,1,1,0,0
1,0,1,0,0,0,520000,50,365,4,0,0,1,1,0,0
1,0,2,0,0,0,520000,50,328,34,0,0,1,1,0,0
1,0,2,0,0,0,520000,50,346,25,0,0,1,1,0,0
1,0,2,0,0,0,520000,50,326,4,0,0,1,1,0,0
0,0,0,0,0,0,140000,50,33,4,0,0,1,0,0,1
0,0,0,0,0,0,210000,50,47,3,0,0,1,0,0,1
0,0,0,0,0,0,140000,50,32,6,0,0,1,0,0,1
0,0,0,0,0,0,105000,50,31,2,0,0,1,0,0,1
0,0,0,0,0,0,240000,50,71,2,0,0,1,0,0,1
0,0,0,0,0,0,270000,30,540,0,0,0,1,1,0,0
0,0,0,0,0,0,270000,30,540,0,0,0,1,1,0,0
0,0,0,0,0,0,252000,30,502,0,0,0,1,1,0,0
0,0,0,0,0,0,252000,30,502,0,0,0,1,1,0,0
0,0,0,0,0,0,252000,30,502,0,0,0,1,1,0,0
1,0,4,0,19,2,288750,25,200,0,1,1,1,1,1,1
1,0,4,0,12,2,288750,25,174,0,1,1,1,1,1,1
1,0,4,0,19,2,288750,25,200,0,1,1,1,1,1,1
1,0,4,0,12,2,288750,25,174,0,1,1,1,1,1,1
1,0,4,0,15,2,288750,25,190,0,1,1,1,1,1,1
0,0,0,0,0,0,304200,30,535,0,1,1,1,0,0,1
1,0,1,0,0,0,304200,30,529,0,1,1,1,0,0,1
1,0,1,0,0,0,304200,30,548,0,1,1,1,0,0,1
1,0,1,0,0,0,304200,30,552,0,1,1,1,0,0,1
1,0,1,0,0,0,304200,30,501,0,1,1,1,0,0,1
0,0,0,0,0,0,272916,38,189,0,1,3,1,1,1,1
0,0,0,0,0,0,272916,38,189,0,1,2,1,1,1,1
0,0,0,0,0,0,272916,38,189,0,1,3,1,1,1,1
0,0,0,0,0,0,272916,38,189,0,1,4,1,1,1,1
0,0,0,0,0,0,272916,38,189,0,1,2,1,1,1,1
0,0,0,0,8,4,280000,25,667,0,0,0,1,1,0,1
0,0,0,0,9,4,280000,25,677,0,0,0,1,1,0,1
0,0,0,0,8,4,280000,25,677,0,0,0,1,1,0,1
0,0,0,0,11,4,280000,25,683,0,0,0,1,1,0,1
0,0,0,0,11,4,280000,25,663,0,0,0,1,1,0,1
0,0,0,0,0,0,396000,30,619,0,1,1,1,0,0,1
0,0,0,0,0,0,396000,30,613,0,1,1,1,0,0,1
0,0,0,0,0,0,376200,30,569,0,1,1,1,0,0,1
0,0,0,0,0,0,396000,30,610,0,1,1,1,0,0,1
0,0,0,0,0,0,396000,30,643,0,1,1,1,0,0,1
0,0,0,0,0,0,187200,40,172,4,0,0,1,0,0,1
0,0,0,0,0,0,187200,40,176,3,0,0,1,0,0,1
0,0,0,0,0,0,158400,40,153,3,0,0,1,0,0,1
0,0,0,0,0,0,78400,40,82,3,0,0,1,0,0,1
0,0,0,0,0,0,115200,40,115,2,0,0,1,0,0,1
0,0,0,0,0,0,68750,25,112,34,0,0,1,0,0,0
0,0,0,0,0,0,68750,25,112,31,0,0,1,0,0,0
0,0,0,0,0,0,68750,25,112,36,0,0,1,0,0,0
0,0,0,0,0,0,68750,25,112,37,0,0,1,0,0,0
0,0,0,0,0,0,68750,25,112,33,0,0,1,0,0,0
0,0,0,0,0,0,399168,36,115,11,1,2,1,0,0,1
0,0,0,0,0,0,399168,36,97,13,1,2,1,0,0,1
0,0,0,0,0,0,399168,36,114,12,1,2,1,0,0,1
0,0,0,0,0,0,399168,36,106,13,1,2,1,0,0,1
0,0,0,0,0,0,399168,36,115,19,1,2,1,0,0,1
0,0,0,0,1,1,201600,30,224,0,0,0,1,1,0,1
0,0,0,0,2,1,216000,30,240,0,0,0,1,1,0,1
0,0,0,0,2,1,216000,30,240,0,0,0,1,1,0,1
0,0,0,0,5,1,216000,30,240,0,0,0,1,1,0,1
0,0,0,0,2,1,216000,30,240,0,0,0,1,1,0,1
0,0,0,0,1,1,368676,42,215,14,0,0,1,0,1,1
0,0,0,0,3,1,368676,42,215,19,0,0,1,0,1,1
0,0,0,0,3,1,368676,42,215,21,0,0,1,0,1,1
0,0,0,0,13,1,368676,42,218,20,0,0,1,0,1,1
0,0,0,0,6,1,368676,42,221,9,0,0,1,0,1,1
0,0,0,0,0,0,240000,50,97,1,0,0,1,0,0,1
0,0,0,0,0,0,350000,50,141,1,0,0,1,0,0,1
0,0,0,0,0,0,240000,50,97,1,0,0,1,0,0,1
0,0,0,0,0,0,357500,50,144,1,0,0,1,0,0,1
0,0,0,0,0,0,240000,50,97,1,0,0,1,0,0,1
0,0,0,0,0,0,144000,40,35,26,0,0,1,0,0,1
0,0,0,0,0,0,230400,40,60,26,0,0,1,0,0,1
0,0,0,0,0,0,246400,40,78,30,0,0,1,0,0,1
0,0,0,0,0,0,264000,40,95,12,0,0,1,0,0,1
0,0,0,0,0,0,193600,40,54,27,0,0,1,0,0,1
0,0,0,0,0,0,500346,57,46,4,0,0,1,0,0,0
1,0,1,0,0,0,500346,57,71,4,0,0,1,0,0,0
1,0,1,0,0,0,500346,57,66,4,0,0,1,0,0,0
1,0,1,0,0,0,500346,57,65,4,0,0,1,0,0,0
1,0,1,0,0,0,500346,57,76,4,0,0,1,0,0,0
0,0,0,0,0,0,456192,72,85,0,1,2,1,0,0,1
0,0,0,0,0,0,456192,72,85,0,1,2,1,0,0,1
0,0,0,0,0,0,456192,72,85,0,1,2,1,0,0,1
0,0,0,0,0,0,456192,72,85,0,1,2,1,0,0,1
0,0,0,0,0,0,456192,72,85,0,1,2,1,0,0,1
0,0,0,0,0,0,268800,80,43,2,1,1,1,0,0,1
0,0,0,0,0,0,313600,80,52,4,1,1,1,0,0,1
0,0,0,0,0,0,403200,80,68,4,1,1,1,0,0,1
0,0,0,0,0,0,358400,80,63,5,1,1,1,0,0,1
0,0,0,0,0,0,409600,80,66,4,1,1,1,0,0,1
1,0,1,0,0,0,180000,25,11,0,1,2,1,1,0,1
1,0,1,0,0,0,220000,25,73,0,1,2,1,1,0,1
1,0,1,0,0,0,180000,25,0,0,1,2,1,1,0,1
1,0,1,0,0,0,180000,25,0,0,1,2,1,1,0,1
1,0,1,0,0,0,180000,25,24,0,1,2,1,1,0,1
0,0,0,0,1,1,227430,57,70,0,1,2,1,0,0,1
0,0,0,0,1,1,227430,57,70,0,1,2,1,0,0,1
0,0,0,0,1,1,227430,57,70,0,1,2,1,0,0,1
0,0,0,0,0,0,227430,57,70,0,1,2,1,0,0,1
0,0,0,0,2,1,227430,57,70,0,1,2,1,0,0,1
0,0,0,0,10,3,307800,30,101,0,1,1,1,1,1,1
0,0,0,0,10,3,307800,30,103,0,1,1,1,1,1,1
0,0,0,0,12,3,307800,30,130,0,1,1,1,1,1,1
0,0,0,0,10,3,307800,30,131,0,1,1,1,1,1,1
0,0,0,0,15,5,307800,30,150,0,1,1,1,1,1,1
0,0,0,0,3,1,435357,61,54,0,1,1,1,1,0,1
0,0,0,0,3,3,435357,61,53,0,1,1,1,1,0,1
0,0,0,0,3,3,435357,61,61,0,1,1,1,1,0,1
0,0,0,0,4,3,435357,61,50,0,1,1,1,1,0,1
0,0,0,0,3,2,435357,61,58,0,1,1,1,1,0,1
0,0,0,0,0,0,331776,48,36,0,0,0,1,0,0,1
0,0,0,0,0,0,331776,48,36,0,0,0,1,0,0,1
0,0,0,0,0,0,331776,48,36,0,0,0,1,0,0,1
0,0,0,0,0,0,304128,48,30,0,0,0,1,0,0,1
0,0,0,0,0,0,331776,48,36,0,0,0,1,0,0,1
